Emp ID,First Name,Last Name,DOB,SSN,State
1506,Barbara,Allen,1963-11-11,XXXXX8520     ,NH
358,Sergio,Bass,1959-12-23,XXXXX5957     ,CT
2117,Jeremy,Cunningham,1967-04-13,XXXXX1623     ,CO
1497,Michelle,Wheeler,1988-10-14,XXXXX2060     ,SD
1236,Brooke,Roberts,1975-04-26,XXXXX0727     ,MI
622,Mary,Thomas,1963-12-18,XXXXX1656     ,AR
1588,Taylor,Curry,1983-05-23,XXXXX8049     ,WY
789,Julian,Hudson,1971-09-05,XXXXX2441     ,RI
1639,Kara,Collins,1966-01-27,XXXXX0133     ,AK
74,Aaron,Curtis,1991-01-13,XXXXX1609     ,MA
49,Jennifer,Boyd,1975-06-26,XXXXX5668     ,WY
1863,Maria,Eaton,1970-09-24,XXXXX9821     ,NY
1603,Eric,Fry,1968-11-05,XXXXX8303     ,PA
2090,Jillian,Jones,1973-07-17,XXXXX0820     ,IL
348,Jennifer,Franklin,1987-06-24,XXXXX4530     ,CA
973,John,Carter,1965-07-17,XXXXX3573     ,IA
481,Joshua,Allen,1984-06-26,XXXXX0650     ,GA
1455,Kimberly,Foster,1965-06-22,XXXXX7792     ,IN
802,Joshua,Lopez,1976-01-20,XXXXX6314     ,OK
2095,Joseph,Brooks,1994-11-08,XXXXX0968     ,VT
64,Bethany,Williams,1971-06-24,XXXXX7606     ,VA
958,Aaron,Ward,1971-09-12,XXXXX6340     ,SD
1136,Kevin,Hawkins,1980-06-13,XXXXX4639     ,VT
1447,Michael,Hall,1970-02-28,XXXXX4979     ,NV
866,Brianna,Lester,1990-04-21,XXXXX8063     ,IA
300,Joanna,Chavez,1989-08-31,XXXXX9580     ,IN
627,Michael,Jimenez,1968-01-30,XXXXX8278     ,WA
171,Jane,Murphy,1961-10-23,XXXXX9115     ,AR
412,Kathryn,Perez,1975-06-08,XXXXX7806     ,NE
568,Timothy,Smith,1991-10-29,XXXXX7591     ,AZ
494,Kelly,Hayes,1977-03-16,XXXXX8491     ,LA
1674,James,Contreras,1971-09-30,XXXXX8665     ,IN
129,Keith,Shaw,1975-03-14,XXXXX9267     ,WI
7,Kendra,Sutton,1984-08-22,XXXXX2567     ,UT
589,Anne,Lawrence,1973-07-03,XXXXX4532     ,AR
1886,Richard,Powers,1990-08-17,XXXXX5848     ,VA
308,Adam,Wells,1988-11-14,XXXXX0097     ,KS
1841,Stephen,Wolfe,1979-12-18,XXXXX2132     ,SC
1377,George,Silva,1992-03-23,XXXXX7345     ,IL
463,Anthony,Fuentes,1985-12-19,XXXXX3936     ,WY
99,Scott,Wood,1993-05-14,XXXXX9666     ,MO
2044,Lance,Perez,1960-08-06,XXXXX7348     ,HI
1810,Melissa,Snyder,1981-09-03,XXXXX0592     ,IA
1770,Sandra,Olson,1957-03-31,XXXXX9854     ,ND
1410,Daniel,Rosario,1982-02-28,XXXXX4641     ,TN
885,Dominique,Key,1974-05-18,XXXXX0919     ,NE
1353,Evelyn,Gordon,1974-10-02,XXXXX4793     ,AR
453,Michael,Bauer,1977-06-28,XXXXX8715     ,NY
169,Angela,Johnson,1979-09-26,XXXXX7252     ,AZ
1747,Benjamin,Dunn,1993-08-30,XXXXX8382     ,AZ
1630,Ronald,Craig,1976-09-22,XXXXX5153     ,CA
585,Ashley,Adams,1973-06-19,XXXXX1024     ,OR
535,Elizabeth,Bell,1975-09-10,XXXXX9823     ,WA
39,Alyssa,Hernandez,1990-09-24,XXXXX5791     ,NH
88,Caleb,Thompson,1990-04-11,XXXXX3511     ,MI
1245,John,Campbell,1974-03-29,XXXXX5123     ,LA
844,Russell,Lewis,1978-01-04,XXXXX4842     ,WV
346,Douglas,Garcia,1987-04-27,XXXXX6456     ,OK
315,Javier,Burch,1981-08-30,XXXXX9883     ,NY
166,Alison,Ware,1975-02-14,XXXXX3971     ,GA
564,Timothy,Brown,1980-10-30,XXXXX5939     ,WY
2093,Pamela,Schmidt,1958-05-11,XXXXX4650     ,AL
408,Annette,Clarke,1985-12-04,XXXXX5216     ,AK
853,Douglas,Meyer,1967-11-28,XXXXX8451     ,WY
1100,John,Padilla,1980-01-25,XXXXX7063     ,IL
462,Kelly,Ramsey,1989-08-16,XXXXX0825     ,MI
547,Jennifer,Mcclure,1982-12-16,XXXXX8291     ,TN
1182,Stephen,Gonzalez,1963-06-23,XXXXX9897     ,TX
724,Stacy,Bryant,1975-11-17,XXXXX9307     ,WA
466,Ronald,Wright,1982-01-23,XXXXX7430     ,AL
2010,Stephanie,Garcia,1960-04-08,XXXXX8073     ,KS
1833,Johnny,Walter,1963-10-26,XXXXX3244     ,NY
227,Sarah,Coffey,1973-09-25,XXXXX3020     ,VT
420,Katherine,Hart,1976-10-14,XXXXX2031     ,KS
616,Olivia,Smith,1986-05-18,XXXXX8043     ,AL
1984,Erin,Patterson,1991-09-20,XXXXX6143     ,UT
1686,Michael,Gray,1970-06-04,XXXXX9774     ,NC
195,Joshua,Jones,1980-05-09,XXXXX6659     ,CA
320,Beverly,Moore,1958-03-03,XXXXX5721     ,AK
426,Paige,Brown,1959-03-02,XXXXX9459     ,HI
1358,Laurie,Miles,1978-09-12,XXXXX0240     ,CT
1488,Aaron,Dillon,1958-09-18,XXXXX1764     ,KY
328,Sharon,Davis,1994-06-28,XXXXX9341     ,NJ
1574,Jack,Turner,1975-01-30,XXXXX3773     ,WA
992,Sandra,Patton,1959-08-11,XXXXX2081     ,OR
1260,David,Williams,1965-09-28,XXXXX6692     ,AK
1414,Jeffrey,Hardy,1980-05-30,XXXXX2321     ,UT
1428,Steven,Cline,1966-12-15,XXXXX8827     ,NY
428,Jonathan,Diaz,1990-04-09,XXXXX6965     ,VT
1304,Eric,Lyons,1980-06-17,XXXXX4052     ,MI
1457,Lori,Scott,1966-08-16,XXXXX4533     ,MT
1032,Scott,Jones,1976-12-12,XXXXX7186     ,MT
639,Rhonda,Day,1958-02-11,XXXXX4229     ,PA
687,David,Young,1977-08-28,XXXXX5727     ,OK
975,Ryan,Jackson,1982-06-19,XXXXX3652     ,WV
1848,Alex,Leonard,1986-11-01,XXXXX3475     ,ND
1842,Michele,Cross,1988-12-22,XXXXX0952     ,IN
1217,Stephen,Lopez,1978-10-01,XXXXX0888     ,NV
4,Laura,Vasquez,1968-01-19,XXXXX5984     ,ME
1661,Sharon,Weber,1966-09-12,XXXXX2610     ,AL
1776,Eric,Obrien,1985-05-07,XXXXX9661     ,OR
1707,Frederick,Mullen,1980-09-03,XXXXX9367     ,MS
861,Carla,Simpson,1975-10-27,XXXXX6697     ,OH
1944,Corey,Garcia,1972-07-16,XXXXX7809     ,NC
499,Justin,Phillips,1960-09-01,XXXXX1377     ,KY
135,Timothy,Smith,1994-04-21,XXXXX1291     ,NJ
2102,Suzanne,Hill,1991-10-25,XXXXX7170     ,MT
1048,Stacey,Burgess,1967-12-15,XXXXX5899     ,NE
2105,Kelly,Perez,1963-03-12,XXXXX7123     ,OH
1985,Jennifer,Wagner,1977-07-31,XXXXX3321     ,NC
1469,George,Williams,1962-02-27,XXXXX3096     ,AL
52,Michael,David,1971-03-09,XXXXX6617     ,RI
1258,John,Perez,1994-01-01,XXXXX7828     ,WV
1577,Nicole,Sherman,1982-01-07,XXXXX3201     ,WA
196,Teresa,Macias,1989-08-01,XXXXX3312     ,VA
1115,Benjamin,Lee,1988-10-19,XXXXX4752     ,MD
1064,Jodi,Anderson,1976-03-21,XXXXX6103     ,NY
1501,Matthew,Ritter,1965-02-08,XXXXX2355     ,OR
1598,Lauren,Howard,1965-11-21,XXXXX2196     ,NE
267,Richard,Butler,1985-12-10,XXXXX1460     ,KS
403,Katrina,Freeman,1969-11-09,XXXXX7170     ,IN
18,Whitney,Graham,1968-09-26,XXXXX3110     ,ID
2058,Anna,Mills,1974-07-09,XXXXX5746     ,PA
1785,Lisa,Avila,1994-02-03,XXXXX1528     ,MT
151,Darrell,Stevens,1986-04-29,XXXXX6328     ,VA
1151,Hayden,Norman,1986-02-20,XXXXX6410     ,LA
2071,Anthony,Baker,1962-02-21,XXXXX4451     ,MI
1970,Jonathan,Pierce,1959-12-19,XXXXX8992     ,IN
331,Rachael,Norton,1972-12-23,XXXXX7804     ,TX
1715,Rachel,Blackburn,1964-05-26,XXXXX3968     ,MI
645,Gabrielle,Rodriguez,1988-04-12,XXXXX2821     ,OH
1530,Katherine,Prince,1990-08-13,XXXXX4732     ,GA
289,Amy,Ellis,1991-07-18,XXXXX8269     ,AR
1431,Christopher,Jordan,1960-12-26,XXXXX4964     ,TX
2015,John,Hancock,1983-04-01,XXXXX3528     ,VA
376,Pamela,Wang,1964-06-22,XXXXX5305     ,NM
248,Cynthia,Campbell,1974-03-03,XXXXX4326     ,CO
864,Kristi,Mccoy,1985-09-28,XXXXX3151     ,CO
15,Karen,Jacobs,1977-04-13,XXXXX4171     ,NH
321,Jennifer,Johnson,1989-12-06,XXXXX3693     ,VT
360,Carla,Hughes,1987-05-24,XXXXX1835     ,MO
1537,Ernest,Oliver,1988-02-09,XXXXX2396     ,CT
801,Tyler,Blackwell,1963-01-25,XXXXX8949     ,KY
1650,Bethany,Weber,1962-06-10,XXXXX0793     ,ID
1449,Richard,Alvarez,1983-12-17,XXXXX2399     ,NV
1339,Kimberly,Stevens,1968-04-22,XXXXX5276     ,NE
1939,Emily,Mitchell,1993-12-15,XXXXX6049     ,AK
1009,Sherry,Fernandez,1968-04-23,XXXXX8164     ,MD
446,Danielle,Manning,1961-05-21,XXXXX2579     ,AK
1670,Deanna,Acosta,1958-05-04,XXXXX5562     ,RI
849,Kristin,Dawson,1981-03-16,XXXXX4356     ,SC
1351,Sarah,Moreno,1988-05-11,XXXXX7060     ,TN
1392,Stephanie,Flores,1967-03-30,XXXXX0809     ,CT
1234,Sharon,Jones,1964-07-18,XXXXX7077     ,SC
829,Robin,Coleman,1964-07-20,XXXXX9488     ,KS
1046,Cindy,Hopkins,1966-03-25,XXXXX4307     ,ME
1249,Peter,Hernandez,1961-12-20,XXXXX7684     ,SC
141,William,Ray,1961-09-24,XXXXX8062     ,NE
507,Cheryl,Smith,1978-12-21,XXXXX9119     ,NV
1838,Christopher,Glover,1970-03-14,XXXXX0848     ,ME
1145,Sharon,Leblanc,1967-05-15,XXXXX0490     ,WV
592,David,Price,1981-04-19,XXXXX0393     ,VA
819,John,Patel,1987-01-25,XXXXX9381     ,WY
1405,Victor,Cole,1959-07-01,XXXXX6357     ,CA
784,Karen,Heath,1974-03-07,XXXXX9945     ,LA
1572,Paul,Allen,1981-11-07,XXXXX5698     ,NJ
1240,Kristina,Johnson,1980-02-14,XXXXX5010     ,VT
1077,Dominic,Ramos,1982-03-19,XXXXX8256     ,NJ
93,Brandon,House,1979-06-06,XXXXX4394     ,NH
83,Sandra,Kelly,1985-05-09,XXXXX4847     ,NM
2070,Anthony,Melton,1991-04-08,XXXXX9353     ,IL
261,Yvette,Duke,1976-11-08,XXXXX9549     ,NE
974,Michael,Henry,1974-03-27,XXXXX2095     ,IA
1700,Emily,Taylor,1973-04-14,XXXXX2018     ,WA
1166,Peggy,Mcdaniel,1988-01-04,XXXXX3459     ,MD
207,Teresa,Murphy,1971-02-13,XXXXX1236     ,HI
137,Natalie,Ward,1992-03-04,XXXXX8729     ,ID
89,Jacqueline,Kirby,1975-12-04,XXXXX1802     ,WY
1031,Amanda,Young,1977-08-06,XXXXX9361     ,NY
1872,Russell,Zavala,1973-02-09,XXXXX2734     ,SC
1564,Nicole,Carpenter,1973-02-17,XXXXX6993     ,TX
1732,Bradley,Wagner,1994-01-02,XXXXX3583     ,NH
460,Marie,Bailey,1969-08-23,XXXXX9692     ,ND
5,Rebecca,Roach,1965-05-19,XXXXX6554     ,NE
1689,Chad,Duncan,1958-06-29,XXXXX9407     ,NE
361,Mark,Thompson,1976-06-15,XXXXX1322     ,NC
823,Suzanne,Rhodes,1980-04-28,XXXXX1958     ,LA
846,Melissa,Reyes,1984-08-20,XXXXX2985     ,MI
1627,Samuel,Phillips,1972-06-19,XXXXX8806     ,NJ
744,James,Cortez,1986-11-23,XXXXX8728     ,VA
125,Randall,Whitehead,1962-11-07,XXXXX9200     ,SD
1468,Matthew,Richardson,1962-05-13,XXXXX0719     ,NM
79,Sandra,Myers,1959-04-05,XXXXX2873     ,WY
1865,Natasha,Davis,1977-01-12,XXXXX1572     ,WI
1642,Susan,Diaz,1976-11-24,XXXXX6920     ,NH
1637,Nicholas,Nguyen,1974-07-13,XXXXX5394     ,WV
1745,Michael,Welch,1980-03-12,XXXXX0630     ,RI
117,Jennifer,Yates,1971-09-13,XXXXX8351     ,NM
1485,Gail,Bradshaw,1990-02-10,XXXXX2069     ,RI
913,Anthony,Mills,1959-08-29,XXXXX7435     ,AZ
1003,Christina,Winters,1958-01-27,XXXXX1063     ,NJ
199,Tracey,Gomez,1959-07-12,XXXXX2801     ,IL
2052,Angela,Hart,1961-07-07,XXXXX8217     ,NJ
12,Katherine,Baird,1980-03-30,XXXXX1191     ,TN
1667,Jennifer,Bradley,1965-07-30,XXXXX2170     ,TN
1412,Hunter,Payne,1971-10-10,XXXXX2149     ,NJ
241,Amy,Black,1974-04-27,XXXXX4888     ,OK
474,James,Mccormick,1962-04-15,XXXXX8300     ,AZ
1004,Michael,Edwards,1981-02-08,XXXXX2239     ,MO
2103,William,Johnson,1973-11-13,XXXXX7808     ,HI
1884,Heather,Thompson,1970-07-27,XXXXX2820     ,LA
1315,John,Gibson,1961-10-24,XXXXX4643     ,CO
1301,Laurie,Elliott,1964-08-02,XXXXX9421     ,GA
332,James,Neal,1966-07-18,XXXXX1272     ,WA
1232,Eric,Moore,1964-01-01,XXXXX6218     ,CA
1815,Corey,White,1979-05-18,XXXXX2974     ,MI
800,Kenneth,Holmes,1991-10-01,XXXXX2289     ,CT
1933,Daniel,Mason,1974-06-12,XXXXX3217     ,ID
319,John,Warren,1993-07-07,XXXXX4238     ,ME
1752,Julie,Taylor,1989-01-17,XXXXX2015     ,WI
223,Kathryn,Carpenter,1991-10-31,XXXXX2644     ,AR
1811,Kathy,Castillo,1977-02-18,XXXXX5318     ,OH
1665,Kendra,Wood,1960-11-22,XXXXX7560     ,NC
105,Elizabeth,Johnson,1968-06-27,XXXXX8484     ,MI
517,Katherine,Johnson,1983-12-09,XXXXX5126     ,AK
1631,Linda,Day,1970-06-01,XXXXX8740     ,NV
1529,Brandon,Ho,1992-12-11,XXXXX4498     ,FL
63,Timothy,Martin,1985-04-10,XXXXX9876     ,NM
618,Chad,Zimmerman,1979-09-20,XXXXX6293     ,IL
583,Dylan,Parker,1981-02-18,XXXXX3245     ,DE
2025,Kylie,Mccormick,1983-02-22,XXXXX4307     ,CO
1261,Jason,Reyes,1985-10-14,XXXXX9108     ,WI
461,Arthur,Carlson,1990-12-09,XXXXX0609     ,NE
437,Kevin,Wyatt,1975-07-11,XXXXX1089     ,ME
591,Michelle,Skinner,1975-09-18,XXXXX4888     ,PA
1250,William,Grant,1970-04-26,XXXXX4808     ,OK
1489,Cassie,White,1972-10-14,XXXXX2610     ,MO
746,Jimmy,Carney,1990-01-23,XXXXX9509     ,LA
1135,Daniel,Jones,1974-09-05,XXXXX3456     ,WY
613,Austin,Oliver,1970-12-09,XXXXX2351     ,RI
1308,Michael,Welch,1992-04-18,XXXXX6942     ,WA
1016,Derek,Payne,1970-03-26,XXXXX1519     ,RI
1483,Eric,Dominguez,1966-11-05,XXXXX4746     ,TX
182,William,Burns,1979-01-11,XXXXX3068     ,KS
1293,Andrew,Nguyen,1972-12-24,XXXXX3264     ,TX
167,Cheryl,Salazar,1991-03-14,XXXXX7968     ,AR
1436,Karen,Williams,1987-08-13,XXXXX2151     ,VT
56,Todd,Reyes,1970-03-28,XXXXX3675     ,NE
1381,Andrew,Williams,1968-09-16,XXXXX5827     ,CT
355,Jeffrey,Mathews,1957-02-25,XXXXX1447     ,CT
1855,Victoria,Reeves,1970-05-09,XXXXX1972     ,OR
1657,Aaron,Munoz,1986-11-10,XXXXX0581     ,UT
1387,Larry,Smith,1959-03-09,XXXXX9634     ,IL
709,Zachary,Hall,1981-02-14,XXXXX0846     ,KS
893,Andrea,Aguilar,1979-05-22,XXXXX1821     ,MO
685,Christopher,Bauer,1981-10-12,XXXXX5742     ,CT
725,Charles,Fry,1976-02-26,XXXXX6923     ,OR
1515,Joshua,Mann,1977-05-02,XXXXX2818     ,VT
1559,Diana,Smith,1992-08-20,XXXXX0859     ,WI
968,Michelle,Kennedy,1987-04-03,XXXXX1154     ,SD
903,Christine,Sims,1977-05-30,XXXXX0585     ,AK
1908,Frederick,Moody,1983-12-14,XXXXX8461     ,NC
1238,Kevin,Smith,1977-11-17,XXXXX2592     ,IN
1498,Amy,Sampson,1971-03-14,XXXXX1910     ,PA
1856,Vanessa,Edwards,1993-12-08,XXXXX2861     ,NV
1524,Daniel,Mitchell,1972-03-23,XXXXX1942     ,MN
130,Jessica,Rivera,1985-12-08,XXXXX7802     ,RI
1341,Amy,Dickson,1987-08-15,XXXXX6803     ,MT
679,Stephen,Johnson,1973-03-18,XXXXX6635     ,CT
349,Bryan,Hartman,1973-07-31,XXXXX5028     ,CA
2002,Jason,Buck,1964-04-25,XXXXX2468     ,CO
1259,Adrian,Hartman,1982-08-31,XXXXX6535     ,IL
1318,Gabrielle,Sampson,1985-10-29,XXXXX6945     ,IN
1207,Nancy,Montoya,1980-09-18,XXXXX9310     ,NC
1094,Theresa,Daniels,1961-09-21,XXXXX4320     ,CO
1581,Tammy,Jones,1962-10-06,XXXXX9069     ,OK
925,Caitlin,Orozco,1990-07-20,XXXXX9661     ,VT
1324,Michael,Michael,1975-03-02,XXXXX6357     ,NJ
146,Daniel,Edwards,1967-11-07,XXXXX0900     ,OK
797,Nicholas,Mclaughlin,1962-07-10,XXXXX4974     ,TN
856,Heather,Fisher,1961-12-03,XXXXX0333     ,IN
479,John,Wade,1992-09-24,XXXXX4931     ,NH
503,Timothy,Moore,1986-12-25,XXXXX1862     ,VT
1342,Christopher,Santos,1989-02-09,XXXXX1539     ,FL
1910,Jessica,Bennett,1985-06-11,XXXXX3499     ,SC
1668,David,Ochoa,1972-01-08,XXXXX4198     ,MS
1575,Joseph,Ellis,1958-02-08,XXXXX5537     ,FL
1693,Shelia,Jones,1962-09-27,XXXXX6040     ,KS
425,Kelli,Garcia,1982-01-26,XXXXX3958     ,AR
572,John,Odonnell,1966-11-04,XXXXX7711     ,NC
1902,Shawn,Phelps,1972-02-02,XXXXX9307     ,TX
561,Samantha,Dunlap,1977-02-14,XXXXX2309     ,MD
2098,Lawrence,Hall,1994-05-11,XXXXX9377     ,KY
702,Christopher,Hernandez,1985-12-04,XXXXX7847     ,NE
436,Christopher,Smith,1988-09-29,XXXXX4989     ,ND
1589,Jennifer,Lindsey,1977-11-15,XXXXX8382     ,WV
963,Brent,Gillespie,1959-10-28,XXXXX8806     ,NH
1958,James,Macias,1960-04-20,XXXXX4913     ,MO
1734,Tamara,Grant,1968-03-21,XXXXX6745     ,MD
1388,Angelica,Mejia,1990-10-11,XXXXX5190     ,LA
976,Erica,Moore,1981-01-04,XXXXX6562     ,MT
1191,Kyle,Berry,1974-12-12,XXXXX2612     ,ND
1887,Christine,Parks,1992-08-06,XXXXX5992     ,KS
1716,Holly,Jacobs,1973-02-05,XXXXX9418     ,NC
221,Crystal,Ramos,1968-05-01,XXXXX9392     ,AK
1737,Heather,Franklin,1977-06-04,XXXXX3245     ,TN
922,Cameron,Kennedy,1969-03-25,XXXXX9205     ,OH
1664,Megan,Mendoza,1984-04-27,XXXXX9281     ,CO
1663,James,Stanley,1988-08-08,XXXXX5348     ,SD
1465,Ricardo,Price,1986-03-19,XXXXX0586     ,CT
340,Deanna,Lopez,1957-04-04,XXXXX2027     ,KS
363,Juan,Beasley,1962-07-30,XXXXX8974     ,GA
1638,Steven,Cain,1982-05-20,XXXXX0881     ,ND
1281,Mary,Green,1994-08-15,XXXXX8216     ,WI
754,Christine,Ibarra,1971-12-11,XXXXX4542     ,CO
1486,Stacey,Luna,1961-09-03,XXXXX7957     ,IL
881,Marcus,Diaz,1984-04-09,XXXXX4253     ,KY
952,David,Jones,1966-12-26,XXXXX8614     ,NV
475,Jesus,Clark,1979-06-17,XXXXX9169     ,IA
1354,Theresa,Mitchell,1964-09-18,XXXXX2414     ,NV
1718,Jennifer,Gonzalez,1966-11-18,XXXXX8160     ,VT
1492,Douglas,Bass,1992-08-17,XXXXX8214     ,NJ
80,Kimberly,Thompson,1984-05-28,XXXXX7323     ,MT
595,Angela,Hart,1973-08-26,XXXXX3242     ,ME
544,Bryan,Gomez,1990-05-03,XXXXX5060     ,OK
791,Jessica,Howard,1989-04-05,XXXXX2966     ,KS
787,Justin,Dawson,1975-02-10,XXXXX3269     ,LA
1724,Edward,Porter,1980-05-30,XXXXX3766     ,ME
205,Meredith,Anderson,1983-03-21,XXXXX7457     ,WA
224,Julie,Nelson,1960-08-28,XXXXX3907     ,IN
1269,Michael,Martin,1994-10-29,XXXXX8347     ,SC
886,Elizabeth,Moore,1979-09-22,XXXXX4182     ,TX
578,Nicholas,Valentine,1992-06-13,XXXXX8399     ,OK
1265,Marie,Young,1966-12-09,XXXXX3513     ,MO
1389,Christopher,Washington,1986-04-25,XXXXX7035     ,NJ
1822,Henry,Hoffman,1977-12-13,XXXXX1493     ,MS
397,Richard,Armstrong,1991-01-07,XXXXX5575     ,VA
162,Kyle,Walker,1959-11-13,XXXXX9493     ,ME
1390,Derrick,Wilcox,1987-10-04,XXXXX7187     ,MS
1116,Lucas,Duncan,1987-10-06,XXXXX4251     ,NJ
883,Lisa,Holmes,1993-07-16,XXXXX0562     ,NH
1573,Elizabeth,Cooper,1981-08-10,XXXXX0180     ,MI
1522,Stacey,Martinez,1977-11-10,XXXXX6226     ,NC
76,Judith,Haynes,1988-02-21,XXXXX2176     ,NE
496,Jackie,Hill,1974-03-09,XXXXX9550     ,CT
2091,Michael,Brown,1960-08-26,XXXXX5539     ,MN
1726,Anthony,Porter,1959-08-03,XXXXX2303     ,SD
1996,Joanna,Hernandez,1962-05-26,XXXXX7427     ,OH
325,Ashley,Anderson,1982-08-15,XXXXX0355     ,WA
294,Cassandra,Acosta,1972-06-09,XXXXX3840     ,MN
1104,Robert,Davidson,1959-08-27,XXXXX6216     ,ND
260,Lisa,Guzman,1963-09-01,XXXXX9995     ,IA
2043,Bonnie,Kelley,1969-08-27,XXXXX2787     ,ND
511,Christopher,Perez,1990-03-18,XXXXX4454     ,OH
1818,Randy,Johnson,1992-10-18,XXXXX7577     ,AZ
37,Lauren,Rivas,1963-03-01,XXXXX4932     ,FL
336,Tracey,Chavez,1980-12-16,XXXXX8884     ,ND
1023,David,Marks,1957-03-01,XXXXX0456     ,TN
147,Shawn,Nunez,1973-11-25,XXXXX0430     ,ND
306,Russell,Yu,1966-02-24,XXXXX0983     ,OR
351,Elizabeth,Hammond,1971-11-13,XXXXX8748     ,WY
710,Heather,Scott,1964-06-03,XXXXX3710     ,WI
1082,Kimberly,Hull,1974-04-05,XXXXX0816     ,WI
387,Robert,Drake,1979-11-27,XXXXX6370     ,PA
605,Adrian,Martin,1976-08-02,XXXXX4117     ,MS
1169,Jessica,Rivers,1991-01-30,XXXXX4721     ,VT
760,Christopher,Lee,1983-06-26,XXXXX8979     ,NC
1282,Christopher,Herman,1991-12-29,XXXXX8842     ,VT
1658,Charles,Nash,1967-07-29,XXXXX9903     ,NH
35,Danielle,Barr,1957-03-02,XXXXX6806     ,WA
155,Andrew,Ramos,1986-11-02,XXXXX4035     ,AK
1110,Kevin,Hall,1990-06-24,XXXXX3584     ,HI
1906,Travis,Thompson,1957-02-04,XXXXX0470     ,SC
78,Emily,Harris,1964-04-29,XXXXX3273     ,AK
961,Samantha,Sanders,1993-03-17,XXXXX6736     ,WY
1672,Benjamin,Hayes,1967-09-11,XXXXX2236     ,HI
471,Michael,Hale,1960-06-30,XXXXX4326     ,ME
1858,Lindsay,Smith,1984-05-26,XXXXX6627     ,FL
2013,Kevin,Gonzalez,1985-06-29,XXXXX9265     ,IL
2122,Robin,Quinn,1959-05-10,XXXXX4725     ,VT
1444,Christopher,Fisher,1968-05-30,XXXXX7719     ,ID
1816,Denise,Blankenship,1989-04-17,XXXXX5390     ,MS
1874,Mark,Fitzgerald,1975-10-28,XXXXX0350     ,OR
632,Mary,Strickland,1966-11-08,XXXXX8918     ,FL
1622,Catherine,Davies,1968-09-11,XXXXX0142     ,WY
1526,Patricia,Cooley,1987-08-26,XXXXX5355     ,RI
1594,Kerry,Adams,1991-06-09,XXXXX8122     ,WV
1889,Adrian,Higgins,1990-06-05,XXXXX5579     ,ND
1962,Nicholas,Crawford,1980-10-18,XXXXX3366     ,NJ
1286,Jennifer,Galvan,1967-12-30,XXXXX3209     ,NJ
2030,April,Thomas,1962-08-24,XXXXX2295     ,KY
862,Billy,Dawson,1994-07-09,XXXXX5061     ,KS
1473,Jennifer,Wilcox,1980-10-16,XXXXX5553     ,AR
392,Gavin,Brown,1986-05-23,XXXXX9853     ,NH
1802,James,Russell,1993-07-25,XXXXX4296     ,MO
1097,Timothy,Wilson,1985-03-16,XXXXX3011     ,UT
25,Michael,Schmidt,1981-01-23,XXXXX0951     ,OH
651,Sarah,Carrillo,1988-05-24,XXXXX9627     ,CT
43,Ann,Romero,1977-03-16,XXXXX1940     ,IL
1072,Mark,Sanchez,1962-07-23,XXXXX5707     ,AZ
1869,Christopher,Williams,1973-01-21,XXXXX6972     ,AZ
92,Daniel,Stewart,1963-01-06,XXXXX8344     ,WI
1107,Jason,Lopez,1958-01-17,XXXXX8706     ,CO
91,Grace,Garcia,1980-06-30,XXXXX5358     ,PA
940,Adam,Lee,1971-01-22,XXXXX5729     ,WV
593,Brian,Rivera,1979-02-09,XXXXX5280     ,AL
1327,Justin,Howard,1962-03-21,XXXXX7396     ,WI
1068,Bonnie,Joseph,1991-10-10,XXXXX0637     ,WI
98,Michael,Richard,1963-08-12,XXXXX1758     ,AZ
1935,Matthew,Ortega,1959-02-10,XXXXX0957     ,RI
1525,Christine,Sparks,1969-06-26,XXXXX9890     ,NV
1334,Troy,Reynolds,1967-04-04,XXXXX0710     ,CA
1267,Ronald,Taylor,1979-07-09,XXXXX5753     ,IN
1370,Donald,Lyons,1958-06-10,XXXXX4933     ,MI
1461,Lisa,Hicks,1990-10-03,XXXXX1465     ,MA
1383,Carolyn,Wells,1976-11-27,XXXXX6075     ,WA
1945,Sandra,Powers,1991-10-10,XXXXX0672     ,WY
1645,Dawn,Brown,1959-03-10,XXXXX8962     ,DE
807,George,Oconnell,1975-03-31,XXXXX5547     ,MI
1246,Jackson,Lucero,1963-05-12,XXXXX6377     ,LA
764,Travis,Smith,1992-04-23,XXXXX2120     ,LA
1653,Bianca,Wong,1978-07-15,XXXXX9401     ,RI
427,Willie,Allen,1993-01-29,XXXXX6874     ,ME
1321,Andrew,Rodgers,1991-08-07,XXXXX7522     ,OK
133,James,James,1981-05-07,XXXXX0406     ,WI
1105,Amy,Estrada,1984-07-30,XXXXX6593     ,NJ
73,Mary,Carrillo,1960-06-10,XXXXX2605     ,HI
892,Jamie,Jones,1980-02-12,XXXXX0066     ,DE
452,Carol,Foster,1988-01-13,XXXXX5822     ,AK
2056,Ann,Mitchell,1966-06-14,XXXXX6382     ,LA
1071,Cynthia,Robinson,1968-05-10,XXXXX2765     ,AR
548,Lauren,Allen,1968-06-14,XXXXX5523     ,OK
381,James,Baker,1973-10-09,XXXXX0137     ,NH
2053,Katherine,Glass,1966-01-14,XXXXX9120     ,AL
377,Lori,Alvarado,1987-08-07,XXXXX3011     ,WI
810,Elizabeth,Mack,1987-10-31,XXXXX0674     ,NC
678,Daniel,Rodriguez,1970-07-05,XXXXX5485     ,UT
